//ItemIndex	ItemSubGroup	ItemSubIndex	szModelFolder	szModelName	szItemName	KindA	KindB	Type	TwoHands	DropLevel	Slot	SkillIndex	Width	Height	DamageMin	DamageMax	DefenseRate	Defense	MagicResistance	AttackSpeed	WalkSpeed	Durability	MagicDur	MagicPower	ReqStr	ReqDex	ReqEne	ReqVit	ReqCmd	ReqLvl	ItemValue	Money	SetAttr	DW	DK	FE	MG	DL	SU	RF	GL	RW	SL	GC	Resist[0]	Resist[1]	Resist[2]	Resist[3]	Resist[4]	Resist[5]	Resist[6]	Dump	Transaction	PersonalStore	Warehouse	SellNpc	Expensive	Repair	Overlap	PcFlag	MuunFlag	Unk_End[0]	Unk_End[1]	Unk_End[2]
7291	14	123	"Data\Item\"	"itembox_gold.bmd"	"Golden Box"	0	71	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
7292	14	124	"Data\Item\"	"itembox_silver.bmd"	"Silver Box"	0	71	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
7293	14	125	Empty	Empty	Package Box"	0	71	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7294	14	126	"Data\Item\"	"primium_membership_item.bmd"	"30-Day Pass"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7295	14	127	"Data\Item\"	"primium_membership_item.bmd"	"90-Day Pass"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7296	14	128	"Data\Item\"	"primium_membership_item.bmd"	"30-Day Pass - Points"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7297	14	129	"Data\Item\"	"primium_membership_item.bmd"	"90-Day Pass - Points"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7298	14	130	"Data\Item\"	"primium_membership_item.bmd"	"3-Hour Pass"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7299	14	131	"Data\Item\"	"primium_membership_item.bmd"	"5-Hour Pass"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7300	14	132	"Data\Item\"	"primium_membership_item.bmd"	"10-Hour Pass"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7301	14	133	"Data\Item\"	"esdpotion.bmd"	"Elite SD Potion"	0	51	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	255	0	0	0	0	0
7302	14	134	"Data\Item\"	"package_money_item.bmd"	"Package Box A"	0	71	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7303	14	135	"Data\Item\"	"package_money_item.bmd"	"Package Box B"	0	71	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7304	14	136	"Data\Item\"	"package_money_item.bmd"	"Package Box C"	0	71	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7305	14	137	"Data\Item\"	"package_money_item.bmd"	"Package Box D"	0	71	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7306	14	138	"Data\Item\"	"package_money_item.bmd"	"Package Box E"	0	71	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7307	14	139	"Data\Item\"	"package_money_item.bmd"	"Package Box F"	0	71	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7308	14	140	"Data\Item\"	"strengscroll.bmd"	"Scroll of Healing"	7	48	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7309	14	141	"Data\Item\"	"requitalbox_red.bmd"	"Shining Jewelry Case"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7310	14	142	"Data\Item\"	"requitalbox_violet.bmd"	"Elegant Jewelry Case"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7311	14	143	"Data\Item\"	"requitalbox_blue.bmd"	"Steel Jewelry Case"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7312	14	144	"Data\Item\"	"requitalbox_wood.bmd"	"Old Jewelry Case"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7313	14	145	"Data\Item\"	"rareitem_ticket7.bmd"	"Bloodangel Horn Conversion Mark"	9	56	0	41	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0
7319	14	151	"Data\Item\"	"rollofpaper.bmd"	"Lv. 1 Letter of Request"	0	55	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7320	14	152	"Data\Item\"	"rollofpaper.bmd"	"Lv. 1 Completion Certificate"	0	55	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7321	14	153	"Data\Item\"	"songss.bmd"	"Stardust"	0	55	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	255	0	0	0	0	0
7322	14	154	"Data\Item\"	"hydra_jewel.bmd"	"Kalt Stone"	0	55	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	255	0	0	0	0	0
7323	14	155	"Data\Item\"	"tan.bmd"	"Tantalos's Armor"	0	55	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	255	0	0	0	0	0
7324	14	156	"Data\Item\"	"Mace01.bmd"	"Burnt Murderer's Club"	0	55	0	0	0	255	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	255	0	0	0	0	0
7325	14	157	"Data\Item\"	"roboxgreen.bmd"	"Green Box"	0	71	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7326	14	158	"Data\Item\"	"roboxred.bmd"	"Red Box"	0	71	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7327	14	159	"Data\Item\"	"roboxpurple.bmd"	"Purple Box"	0	71	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7328	14	160	"Data\Item\"	"lucky_items01.bmd"	"Jewel of Extension"	9	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
7329	14	161	"Data\Item\"	"lucky_items02.bmd"	"Jewel of Elevation"	9	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
7330	14	162	"Data\Item\"	"Mbag.bmd"	"Magic Backpack"	0	55	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7331	14	163	"Data\Item\"	"Exbond.bmd"	"Vault Expansion Certificate"	0	55	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
7332	14	164	"Data\Item\"	"AncientStatue.bmd"	"Ancient Statue"	0	55	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
7333	14	165	"Data\Item\"	"MagicCloth.bmd"	"Magic Cloth"	0	55	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
7334	14	166	"Data\Item\"	"SpaceCloth.bmd"	"Space Cloth"	0	55	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
7337	14	169	"Data\Item\"	"charactercard.bmd"	"Rage Fighter Character Card"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7338	14	170	"Data\Item\"	"rollofpaper.bmd"	"Lv. 2 letter of Request"	0	55	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7339	14	171	"Data\Item\"	"rollofpaper.bmd"	"Lv. 2 Completion Certificate"	0	55	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7344	14	176	"Data\Item\"	"DeathKingBone.bmd"	"Death King's Bone"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
7345	14	177	"Data\Item\"	"hellmine.bmd"	"Hell Maine's Leather"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
7346	14	178	"Data\Item\"	"DarkPhoenixBz.bmd"	"Dark Phoenix Flame"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
7347	14	179	"Data\Item\"	"deathsoul.bmd"	"Death Beam Knight Soul"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
7348	14	180	"Data\Item\"	"icewalker.bmd"	"Ice Walker's Mane"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7349	14	181	"Data\Item\"	"MDfur.bmd"	"Mammoth's Bundle of Fur"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7350	14	182	"Data\Item\"	"GiantIce.bmd"	"Giant's Icicle"	0	0	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7351	14	183	"Data\Item\"	"coulposion.bmd"	"Coolutin's Poison"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7352	14	184	"Data\Item\"	"inightheart.bmd"	"Iron Knight's Heart"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7353	14	185	"Data\Item\"	"DMhorn.bmd"	"Dark Mammoth's Horn"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7354	14	186	"Data\Item\"	"DarkGiantAx.bmd"	"Dark Giant's Axe"	0	0	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7355	14	187	"Data\Item\"	"dcoulblood.bmd"	"Dark Coolutin's Blood"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7356	14	188	"Data\Item\"	"DarkIKsword.bmd"	"Dark Iron Knight's Sword"	0	0	0	0	0	255	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7357	14	189	"Data\Item\"	"bujuck01_blue.bmd"	"Elemental Talisman of Luck"	0	0	0	0	10	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7358	14	190	"Data\Item\"	"StrengamuletBlue.bmd"	"Elemental Talisman of Chaos"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7359	14	191	"Data\Item\"	"doubt_paper.bmd"	"Sonic Combination Note"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7360	14	192	"Data\Item\"	"doubt_paper.bmd"	"Cyclone Combination Note"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7361	14	193	"Data\Item\"	"doubt_paper.bmd"	"Blast Combination Note"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7362	14	194	"Data\Item\"	"doubt_paper.bmd"	"Magma Combination Note"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7363	14	195	"Data\Item\"	"doubt_paper.bmd"	"Horn Combination Note"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7364	14	196	"Data\Item\"	"doubt_paper.bmd"	"Angelic Combination Note"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7365	14	197	"Data\Item\"	"doubt_paper.bmd"	"Devil Cross Combination Note"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7366	14	198	"Data\Item\"	"doubt_paper.bmd"	"Miracle Combination Note"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7367	14	199	"Data\Item\"	"doubt_paper.bmd"	"Spite Combination Note"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7368	14	200	"Data\Item\"	"doubt_paper.bmd"	"Asura Combination Note"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7369	14	201	"Data\Item\"	"doubt_paper.bmd"	"Thunder Combination Note"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7370	14	202	"Data\Item\"	"doubt_paper.bmd"	"Soul Combination Note"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7374	14	206	"Data\Item\"	"giftbox_bp.bmd"	"Lackluster Box"	0	71	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
7375	14	207	"Data\Item\"	"giftbox_br.bmd"	"Luxurious Box"	0	71	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
7376	14	208	"Data\Item\"	"giftbox_bb.bmd"	"Exciting Box"	0	71	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
7377	14	209	"Data\Item\"	"TIstamp.bmd"	"Tradeable Seal"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7378	14	210	"Data\Item\"	"doubt_paper.bmd"	"Summon Scroll (Lv1)"	0	0	0	0	32	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7379	14	211	"Data\Item\"	"doubt_paper.bmd"	"Summon Scroll (Lv2)"	0	0	0	0	32	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7380	14	212	"Data\Item\"	"doubt_paper.bmd"	"Summon Scroll (Lv3)"	0	0	0	0	32	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7381	14	213	"Data\Item\"	"doubt_paper.bmd"	"Summon Scroll (Lv4)"	0	0	0	0	32	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7383	14	215	"Data\Item\"	"cards01_minigame.bmd"	"Card Piece"	11	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	24	0	0	0	0	0
7384	14	216	"Data\Item\"	"cards_minigame.bmd"	"Card Deck"	11	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
7385	14	217	"Data\Item\"	"Book01.bmd"	"Titan's Anger"	0	68	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7386	14	218	"Data\Item\"	"Book01.bmd"	"Tantalose's Punishment"	0	68	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7387	14	219	"Data\Item\"	"Book01.bmd"	"Erohim's Nightmare"	0	68	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7388	14	220	"Data\Item\"	"Book01.bmd"	"Hell Maine's Insanity"	0	68	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7389	14	221	"Data\Item\"	"Book01.bmd"	"Kundun's Greed"	0	68	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
7391	14	223	"Data\Item\"	"songss.bmd"	"Cursed Castle Water"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
7392	14	224	"Data\Item\"	"IVmonmarkC.bmd"	"Bless of Light (Greater)"	7	74	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	255	0	0	0	0	0
